92,511.0,215.0,33.0,64.0,1
92,474.0,217.0,21.0,47.0,1
92,549.0,218.0,21.0,47.0,1
92,349.0,198.0,42.0,29.0,1
92,303.0,195.0,16.0,27.0,1
93,575.0,217.0,37.0,85.0,1
93,607.0,223.0,21.0,58.0,1
93,552.0,223.0,17.0,47.0,1
93,353.0,200.0,44.0,34.0,1
93,305.0,196.0,17.0,35.0,1
93,190.0,180.0,16.0,27.0,1
94,541.0,215.0,31.0,73.0,1
94,561.0,219.0,32.0,73.0,1
94,385.0,201.0,16.0,38.0,1
94,360.0,202.0,18.0,38.0,1
94,371.0,199.0,16.0,40.0,1
94,305.0,191.0,22.0,43.0,1
94,172.0,169.0,20.0,31.0,1
95,549.0,216.0,36.0,88.0,1
95,579.0,218.0,33.0,85.0,1
95,611.0,229.0,29.0,53.0,1
95,335.0,201.0,22.0,46.0,1
95,347.0,198.0,24.0,49.0,1
95,362.0,198.0,24.0,48.0,1
95,274.0,188.0,22.0,45.0,1
95,118.0,157.0,18.0,34.0,1
95,431.0,220.0,23.0,41.0,1
96,516.0,213.0,46.0,99.0,1
96,550.0,215.0,35.0,92.0,1
96,198.0,186.0,27.0,52.0,1
96,259.0,202.0,29.0,57.0,1
96,297.0,203.0,29.0,50.0,1
96,279.0,202.0,27.0,57.0,1
96,586.0,222.0,32.0,60.0,1
96,15.999999999999998,144.0,39.0,34.0,1
96,378.0,219.0,26.0,51.0,1
97,440.0,213.0,45.0,101.0,1
97,473.0,213.0,37.0,97.0,1
97,101.0,189.0,31.0,60.0,1
97,176.0,212.0,32.0,67.0,1
97,216.0,209.0,32.0,57.0,1
97,194.0,209.0,29.0,64.0,1
97,528.0,220.0,29.0,62.0,1
97,301.0,216.0,25.0,55.0,1
97,600.0,210.0,26.0,46.0,1
98,346.0,212.0,55.0,105.0,1
98,392.0,215.0,40.0,95.0,1
98,12.000000000000002,190.0,40.0,74.0,1
98,102.0,214.0,36.0,76.0,1
98,149.0,213.0,33.0,71.0,1
98,123.0,216.0,30.0,68.0,1
98,464.0,221.0,35.0,64.0,1
98,215.0,217.0,30.0,64.0,1
98,550.0,205.0,29.0,57.0,1
99,282.0,209.0,52.0,111.0,1
99,331.0,213.0,43.0,103.0,1
99,54.0,211.0,30.0,80.0,1
99,106.0,212.0,33.0,77.0,1
99,77.99999999999999,213.0,28.0,77.0,1
99,587.0,232.0,49.0,110.0,1
99,421.0,222.0,30.0,65.0,1
99,163.0,215.0,31.0,72.0,1
100,256.0,211.0,42.0,110.0,1
100,286.0,211.0,45.0,110.0,1
100,47.999999999999986,206.0,38.0,88.0,1
100,106.0,212.0,33.0,77.0,1
100,74.0,207.0,35.0,86.0,1
100,535.0,230.0,46.0,110.0,1
100,403.0,223.0,29.0,59.0,1
100,140.0,222.0,31.0,62.0,1
101,238.0,219.0,40.0,96.0,1
101,269.0,217.0,39.0,92.0,1
101,65.99999999999999,212.0,39.0,84.0,1
101,128.0,219.0,35.0,75.0,1
101,91.0,213.0,32.0,80.0,1
101,501.0,225.0,43.0,99.0,1
101,403.0,217.0,36.0,67.0,1
101,142.0,224.0,29.0,67.0,1
101,468.0,208.0,30.0,65.0,1
102,215.0,220.0,45.0,89.0,1
102,246.0,213.0,41.0,98.0,1
102,83.99999999999999,214.0,41.0,95.0,1
102,147.0,214.0,35.0,88.0,1
102,110.0,209.0,36.0,91.0,1
102,538.0,235.0,58.0,186.0,1
102,475.0,219.0,42.0,101.0,1
102,420.0,218.0,35.0,64.0,1
102,140.0,225.0,33.0,73.0,1
102,454.0,206.0,26.0,61.0,1
103,211.0,213.0,39.0,93.0,1
103,194.0,220.0,36.0,82.0,1
103,103.0,213.0,40.0,101.0,1
103,164.0,220.0,35.0,85.0,1
103,125.0,214.0,35.0,98.0,1
103,464.0,240.0,62.0,164.0,1
103,445.0,229.0,34.0,80.0,1
103,433.0,220.0,25.0,60.0,1
104,92.0,218.0,50.0,101.0,1
104,150.0,214.0,39.0,110.0,1
104,117.0,212.0,40.0,115.0,1
104,401.0,234.0,60.0,161.0,1
104,398.0,226.0,37.0,88.0,1
105,18.999999999999993,213.0,51.0,131.0,1
105,108.0,210.0,46.0,122.0,1
105,65.0,211.0,55.0,124.0,1
105,305.0,225.0,72.0,171.0,1
105,338.0,214.0,35.0,67.0,1
105,2.0000000000000018,212.0,44.0,83.0,1
105,383.0,212.0,33.0,65.0,1
106,127.0,229.0,80.0,174.0,1
106,158.0,227.0,55.0,92.0,1
106,215.0,220.0,30.0,66.0,1
106,268.0,215.0,38.0,71.0,1
107,16.999999999999996,215.0,37.0,73.0,1
107,127.0,216.0,30.0,52.0,1
108,9.0,207.0,56.0,95.0,1
153,403.0,250.0,30.0,44.0,1
154,305.0,254.0,35.0,52.0,1
155,163.0,256.0,40.0,63.0,1
205,254.0,204.0,32.0,51.0,1
206,470.0,195.0,31.0,51.0,1
207,550.0,195.0,24.0,40.0,1
208,537.0,198.0,28.0,45.0,1
209,518.0,208.0,29.0,55.0,1
210,531.0,225.0,36.0,74.0,1
218,416.0,216.0,24.0,45.0,1
218,431.0,214.0,22.0,47.0,1
219,451.0,220.0,27.0,51.0,1
219,472.0,220.0,26.0,51.0,1
220,535.0,217.0,35.0,70.0,1
220,510.0,222.0,35.0,67.0,1
229,357.0,207.0,20.0,33.0,1
230,377.0,246.0,26.0,40.0,1
231,409.0,246.0,31.0,56.0,1
232,471.0,244.0,37.0,77.0,1
241,18.0,192.0,46.0,79.0,1
242,236.0,207.0,34.0,83.0,1
251,609.0,236.0,22.0,52.0,1
253,573.0,216.0,18.0,32.0,1
254,571.0,213.0,20.0,41.0,1
260,400.0,220.0,20.0,34.0,1
260,414.0,223.0,17.0,32.0,1
261,416.0,225.0,26.0,44.0,1
261,429.0,226.0,27.0,42.0,1
262,445.0,235.0,29.0,48.0,1
262,463.0,234.0,31.0,50.0,1
263,496.0,228.0,36.0,73.0,1
263,522.0,230.0,33.0,73.0,1
263,512.0,230.0,30.0,73.0,1
264,603.0,231.0,38.0,115.0,1
267,389.0,221.0,20.0,41.0,1
268,433.0,215.0,21.0,41.0,1
268,410.0,214.0,21.0,44.0,1
269,421.0,205.0,27.0,57.0,1
269,455.0,204.0,32.0,59.0,1
270,493.0,214.0,33.0,67.0,1
270,358.0,205.0,25.0,47.0,1
271,500.0,206.0,40.0,95.0,1
271,557.0,205.0,38.0,92.0,1
271,370.0,199.0,25.0,47.0,1
271,154.0,203.0,20.0,31.0,1
272,569.0,226.0,67.0,143.0,1
272,388.0,224.0,25.0,48.0,1
273,133.0,214.0,25.0,47.0,1
274,120.0,209.0,27.0,61.0,1
275,105.0,198.0,35.0,70.0,1
275,493.0,196.0,39.0,103.0,1
276,77.0,195.0,44.0,88.0,1
276,603.0,204.0,38.0,154.0,1
282,14.0,210.0,23.0,42.0,1
283,216.0,210.0,22.0,35.0,1
284,327.0,204.0,25.0,47.0,1
285,394.0,208.0,27.0,53.0,1
285,455.0,214.0,22.0,43.0,1
286,450.0,218.0,34.0,61.0,1
286,506.0,216.0,27.0,50.0,1
286,414.0,216.0,26.0,31.0,1
287,549.0,217.0,42.0,80.0,1
287,582.0,212.0,34.0,67.0,1
287,447.0,214.0,25.0,32.0,1
288,487.0,211.0,22.0,42.0,1
289,522.0,206.0,29.0,52.0,1
290,589.0,208.0,30.0,64.0,1
294,488.0,190.0,27.0,56.0,1
294,554.0,191.0,33.0,59.0,1
295,495.0,213.0,24.0,42.0,1
296,546.0,209.0,23.0,54.0,1
297,588.0,252.0,23.0,59.0,1
299,505.0,200.0,24.0,41.0,1
300,517.0,204.0,20.0,42.0,1
301,528.0,230.0,22.0,45.0,1
302,529.0,185.0,21.0,46.0,1
303,545.0,229.0,21.0,43.0,1
303,426.0,240.0,17.0,35.0,1
303,435.0,235.0,21.0,40.0,1
304,554.0,183.0,20.0,49.0,1
304,441.0,191.0,21.0,34.0,1
304,455.0,187.0,19.0,45.0,1
305,554.0,205.0,28.0,47.0,1
305,458.0,214.0,21.0,39.0,1
305,474.0,205.0,24.0,50.0,1
305,65.0,216.0,20.0,41.0,1
306,547.0,207.0,22.0,53.0,1
306,468.0,219.0,22.0,45.0,1
306,484.0,215.0,26.0,51.0,1
306,49.0,218.0,20.0,41.0,1
307,539.0,205.0,22.0,55.0,1
307,479.0,212.0,22.0,50.0,1
307,495.0,208.0,26.0,57.0,1
307,5.0,208.0,20.0,41.0,1
308,551.0,217.0,23.0,59.0,1
308,509.0,229.0,23.0,53.0,1
308,531.0,220.0,28.0,60.0,1
309,586.0,232.0,24.0,58.0,1
309,612.0,227.0,28.0,62.0,1
311,409.0,220.0,18.0,38.0,1
312,429.0,214.0,20.0,48.0,1
313,453.0,208.0,21.0,52.0,1
314,480.0,219.0,23.0,53.0,1
315,530.0,211.0,28.0,68.0,1
316,402.0,215.0,19.0,31.0,1
317,431.0,214.0,20.0,40.0,1
318,457.0,208.0,24.0,47.0,1
319,498.0,217.0,22.0,49.0,1
319,479.0,208.0,26.0,62.0,1
320,542.0,209.0,27.0,66.0,1
320,524.0,214.0,24.0,65.0,1
320,3.999999999999999,212.0,20.0,41.0,1
321,616.0,190.0,23.0,76.0,1
321,584.0,190.0,26.0,83.0,1
322,471.0,212.0,22.0,41.0,1
322,419.0,213.0,19.0,34.0,1
323,488.0,211.0,21.0,49.0,1
323,437.0,213.0,22.0,41.0,1
324,517.0,212.0,22.0,58.0,1
324,462.0,218.0,16.0,38.0,1
325,568.0,215.0,32.0,64.0,1
325,514.0,214.0,20.0,43.0,1
325,500.0,215.0,21.0,45.0,1
325,450.0,215.0,22.0,43.0,1
326,565.0,213.0,21.0,49.0,1
326,547.0,216.0,21.0,53.0,1
326,487.0,215.0,22.0,44.0,1
327,519.0,210.0,24.0,57.0,1
327,592.0,217.0,24.0,55.0,1
327,608.0,218.0,25.0,56.0,1
328,558.0,211.0,31.0,72.0,1
329,475.0,211.0,21.0,44.0,1
330,463.0,212.0,20.0,43.0,1
331,539.0,209.0,21.0,58.0,1
331,610.0,206.0,27.0,62.0,1
331,445.0,208.0,24.0,49.0,1
332,506.0,209.0,23.0,51.0,1
332,526.0,211.0,21.0,47.0,1
332,449.0,208.0,25.0,61.0,1
332,490.0,205.0,19.0,37.0,1
332,383.0,210.0,17.0,35.0,1
333,595.0,209.0,27.0,68.0,1
333,538.0,205.0,20.0,46.0,1
333,399.0,212.0,18.0,37.0,1
334,548.0,237.0,37.0,91.0,1
334,414.0,233.0,21.0,50.0,1
335,434.0,219.0,20.0,48.0,1
337,380.0,212.0,16.0,36.0,1
337,399.0,210.0,16.0,36.0,1
337,412.0,212.0,21.0,36.0,1
338,515.0,216.0,32.0,63.0,1
338,381.0,213.0,23.0,41.0,1
338,433.0,213.0,22.0,39.0,1
338,412.0,214.0,15.0,36.0,1
339,604.0,223.0,39.0,97.0,1
339,496.0,212.0,21.0,57.0,1
339,478.0,211.0,20.0,52.0,1
339,431.0,211.0,24.0,46.0,1
339,418.0,211.0,21.0,48.0,1
339,404.0,214.0,21.0,47.0,1
340,584.0,217.0,23.0,66.0,1
340,534.0,209.0,23.0,54.0,1
340,435.0,212.0,24.0,61.0,1
340,449.0,215.0,23.0,56.0,1
340,472.0,214.0,20.0,56.0,1
341,484.0,219.0,32.0,84.0,1
341,501.0,217.0,31.0,84.0,1
341,536.0,218.0,30.0,81.0,1
342,595.0,236.0,49.0,111.0,1
343,510.0,217.0,20.0,49.0,1
344,607.0,220.0,36.0,88.0,1
345,437.0,208.0,19.0,33.0,1
346,469.0,206.0,22.0,46.0,1
347,521.0,208.0,22.0,54.0,1
347,30.0,208.0,20.0,43.0,1
347,43.00000000000001,210.0,22.0,43.0,1
348,595.0,219.0,20.0,63.0,1
348,3.0000000000000004,216.0,22.0,44.0,1
353,432.0,224.0,16.0,35.0,1
354,458.0,219.0,25.0,46.0,1
355,518.0,218.0,23.0,48.0,1
358,341.0,214.0,18.0,34.0,1
359,347.0,216.0,17.0,29.0,1
360,432.0,214.0,15.0,35.0,1
360,447.0,207.0,17.0,36.0,1
360,353.0,214.0,20.0,37.0,1
361,467.0,220.0,20.0,41.0,1
361,488.0,217.0,21.0,42.0,1
361,450.0,217.0,22.0,46.0,1
361,357.0,218.0,24.0,44.0,1
362,492.0,221.0,25.0,53.0,1
362,510.0,216.0,24.0,55.0,1
362,572.0,216.0,20.0,54.0,1
362,438.0,204.0,17.0,42.0,1
363,564.0,226.0,30.0,69.0,1
363,590.0,220.0,27.0,78.0,1
363,465.0,206.0,20.0,41.0,1
363,480.0,200.0,21.0,49.0,1
364,517.0,208.0,25.0,53.0,1
364,547.0,207.0,20.0,54.0,1
368,417.0,234.0,18.0,35.0,1
369,428.0,199.0,22.0,46.0,1
370,497.0,205.0,26.0,48.0,1
370,446.0,200.0,24.0,49.0,1
371,533.0,204.0,26.0,55.0,1
371,472.0,207.0,25.0,47.0,1
372,590.0,211.0,28.0,64.0,1
372,506.0,215.0,27.0,52.0,1
373,555.0,217.0,29.0,62.0,1
374,417.0,231.0,16.0,36.0,1
374,396.0,234.0,24.0,36.0,1
375,411.0,229.0,17.0,37.0,1
375,423.0,226.0,16.0,39.0,1
376,427.0,227.0,22.0,51.0,1
376,445.0,220.0,21.0,53.0,1
377,458.0,224.0,23.0,55.0,1
377,485.0,224.0,22.0,54.0,1
377,70.0,202.0,48.0,36.0,1
378,508.0,223.0,30.0,78.0,1
378,534.0,220.0,28.0,77.0,1
378,11.0,200.0,51.0,46.0,1
379,568.0,209.0,36.0,80.0,1
379,607.0,221.0,34.0,104.0,1
380,407.0,205.0,20.0,44.0,1
381,439.0,205.0,23.0,51.0,1
382,482.0,175.0,30.0,70.0,1
382,74.0,160.0,24.0,46.0,1
383,543.0,218.0,32.0,97.0,1
383,41.0,220.0,20.0,44.0,1
383,465.0,205.0,22.0,44.0,1
383,368.0,208.0,25.0,36.0,1
384,492.0,211.0,24.0,48.0,1
384,377.0,218.0,24.0,34.0,1
384,5.0,217.0,56.0,41.0,1
385,550.0,217.0,24.0,51.0,1
385,388.0,216.0,29.0,42.0,1
386,413.0,222.0,27.0,43.0,1
388,495.0,224.0,25.0,65.0,1
388,519.0,223.0,21.0,68.0,1
388,235.0,218.0,16.0,33.0,1
388,254.0,219.0,15.0,30.0,1
388,470.0,214.0,21.0,43.0,1
389,592.0,225.0,40.0,98.0,1
389,227.0,214.0,17.0,33.0,1
389,249.0,216.0,18.0,34.0,1
389,547.0,211.0,21.0,47.0,1
389,516.0,210.0,23.0,52.0,1
389,402.0,214.0,16.0,33.0,1
390,219.0,215.0,21.0,42.0,1
390,246.0,212.0,20.0,46.0,1
390,342.0,184.0,18.0,30.0,1
390,606.0,217.0,29.0,51.0,1
390,576.0,213.0,30.0,67.0,1
391,207.0,213.0,22.0,44.0,1
391,236.0,208.0,22.0,50.0,1
391,340.0,183.0,19.0,28.0,1
391,453.0,217.0,22.0,45.0,1
392,177.0,215.0,23.0,54.0,1
392,303.0,172.0,19.0,34.0,1
392,448.0,213.0,25.0,51.0,1
392,476.0,211.0,22.0,52.0,1
392,405.0,212.0,28.0,50.0,1
393,92.0,213.0,27.0,58.0,1
393,118.0,215.0,30.0,51.0,1
393,252.0,163.0,21.0,38.0,1
393,432.0,216.0,26.0,53.0,1
393,370.0,215.0,28.0,53.0,1
393,407.0,216.0,26.0,56.0,1
394,48.0,224.0,34.0,61.0,1
394,193.0,164.0,22.0,32.0,1
394,401.0,218.0,31.0,69.0,1
394,325.0,223.0,24.0,57.0,1
394,340.0,218.0,27.0,63.0,1
394,1.0000000000000009,218.0,40.0,66.0,1
395,102.0,148.0,26.0,42.0,1
395,337.0,216.0,33.0,80.0,1
395,253.0,216.0,26.0,63.0,1
395,226.0,217.0,30.0,64.0,1
396,267.0,217.0,40.0,90.0,1
396,52.000000000000014,218.0,42.0,75.0,1
396,153.0,216.0,30.0,69.0,1
397,154.00000000000003,221.0,39.0,102.0,1
397,14.0,212.0,41.0,79.0,1
398,2.9999999999999982,221.0,45.0,119.0,1
405,240.0,216.0,22.0,46.0,1
406,282.0,216.0,21.0,49.0,1
406,297.0,215.0,22.0,53.0,1
407,331.0,213.0,24.0,67.0,1
407,354.0,219.0,26.0,56.0,1
408,361.0,219.0,27.0,74.0,1
408,387.0,226.0,28.0,71.0,1
409,397.0,219.0,39.0,105.0,1
409,440.0,236.0,32.0,95.0,1
410,457.0,224.0,70.0,176.0,1
410,542.0,248.0,55.0,144.0,1
421,53.0,223.0,34.0,80.0,1
421,19.0,229.0,37.0,65.0,1
422,322.0,227.0,28.0,75.0,1
422,355.0,229.0,30.0,74.0,1
423,331.0,229.0,22.0,70.0,1
423,350.0,221.0,36.0,83.0,1
424,132.0,230.0,45.0,98.0,1
424,172.0,218.0,49.0,110.0,1
425,1.0000000000000009,211.0,49.0,146.0,1
429,436.0,207.0,20.0,42.0,1
429,158.0,210.0,18.0,32.0,1
430,446.0,207.0,20.0,42.0,1
430,149.0,203.0,20.0,39.0,1
430,457.0,199.0,37.0,57.0,1
431,117.0,213.0,20.0,39.0,1
431,423.0,205.0,38.0,60.0,1
431,370.0,205.0,19.0,36.0,1
432,98.0,216.0,20.0,39.0,1
432,382.0,218.0,43.0,66.0,1
432,322.0,208.0,20.0,34.0,1
433,123.0,215.0,20.0,39.0,1
433,356.0,225.0,41.0,70.0,1
433,282.0,208.0,21.0,45.0,1
434,157.0,211.0,20.0,42.0,1
434,322.0,224.0,43.0,80.0,1
434,250.0,208.0,24.0,47.0,1
435,197.0,218.0,20.0,39.0,1
435,283.0,226.0,47.0,84.0,1
435,223.0,212.0,20.0,39.0,1
436,236.0,220.0,20.0,39.0,1
436,241.0,231.0,47.0,76.0,1
436,192.0,212.0,20.0,39.0,1
437,276.0,216.0,21.0,48.0,1
437,182.0,229.0,53.0,81.0,1
437,160.0,213.0,20.0,39.0,1
438,308.0,220.0,25.0,43.0,1
438,121.0,222.0,53.0,99.0,1
438,132.0,211.0,20.0,39.0,1
439,337.0,219.0,27.0,47.0,1
439,99.0,215.0,20.0,39.0,1
439,60.00000000000001,228.0,41.0,90.0,1
439,89.0,224.0,45.0,89.0,1
440,370.0,225.0,20.0,46.0,1
440,53.0,214.0,20.0,39.0,1
440,7.999999999999998,221.0,51.0,104.0,1
441,390.0,222.0,20.0,49.0,1
442,344.0,245.0,64.0,99.0,1
442,401.0,223.0,28.0,52.0,1
443,389.0,220.0,21.0,61.0,1
444,368.0,220.0,30.0,61.0,1
445,444.0,221.0,24.0,74.0,1
446,533.0,229.0,30.0,84.0,1
447,1.9999999999999973,210.0,77.0,204.0,1
448,41.0,215.0,67.0,201.0,1
449,95.99999999999997,210.0,71.0,201.0,1
450,190.0,210.0,70.0,201.0,1
451,334.0,223.0,66.0,204.0,1
452,534.0,236.0,74.0,227.0,1
463,303.0,218.0,20.0,36.0,1
463,366.0,216.0,32.0,33.0,1
464,283.0,219.0,22.0,38.0,1
464,140.0,215.0,18.0,35.0,1
464,367.0,216.0,41.0,31.0,1
465,264.0,220.0,24.0,41.0,1
465,144.0,215.0,15.0,36.0,1
465,153.0,214.0,20.0,39.0,1
465,379.0,221.0,26.0,26.0,1
466,242.0,222.0,26.0,44.0,1
466,359.0,224.0,22.0,45.0,1
466,143.0,222.0,18.0,37.0,1
466,154.00000000000003,219.0,24.0,42.0,1
467,192.0,223.0,29.0,50.0,1
467,323.0,218.0,24.0,53.0,1
467,437.0,218.0,18.0,43.0,1
467,136.0,216.0,21.0,48.0,1
467,122.0,218.0,18.0,36.0,1
467,369.0,215.0,54.0,34.0,1
468,119.0,221.0,34.0,66.0,1
468,275.0,212.0,26.0,61.0,1
468,105.0,219.0,20.0,45.0,1
468,418.0,215.0,19.0,33.0,1
468,403.0,216.0,19.0,33.0,1
468,389.0,215.0,16.0,34.0,1
468,376.0,216.0,16.0,32.0,1
469,207.0,214.0,29.0,69.0,1
469,68.0,216.0,32.0,52.0,1
469,43.00000000000001,213.0,27.0,56.0,1
469,464.0,218.0,23.0,50.0,1
469,431.0,216.0,18.0,36.0,1
469,411.0,214.0,16.0,36.0,1
469,398.0,215.0,16.0,35.0,1
469,384.0,213.0,16.0,39.0,1
470,84.0,220.0,52.0,90.0,1
470,486.0,223.0,24.0,59.0,1
470,382.0,217.0,21.0,47.0,1
470,440.0,215.0,17.0,43.0,1
470,419.0,211.0,18.0,43.0,1
470,397.0,212.0,24.0,48.0,1
470,11.999999999999996,207.0,27.0,58.0,1
471,534.0,229.0,27.0,72.0,1
471,434.0,216.0,22.0,51.0,1
471,384.0,221.0,23.0,49.0,1
471,464.0,219.0,23.0,49.0,1
471,523.0,222.0,23.0,50.0,1
471,410.0,221.0,21.0,44.0,1
472,464.0,218.0,23.0,57.0,1
472,397.0,222.0,24.0,58.0,1
472,515.0,222.0,31.0,56.0,1
472,433.0,222.0,23.0,52.0,1
472,592.0,214.0,38.0,74.0,1
473,499.0,218.0,29.0,72.0,1
473,432.0,218.0,34.0,79.0,1
473,607.0,224.0,25.0,68.0,1
473,474.0,220.0,25.0,73.0,1
474,512.0,212.0,44.0,115.0,1
474,570.0,219.0,35.0,98.0,1
474,588.0,228.0,46.0,113.0,1
484,111.0,231.0,30.0,33.0,1
485,122.0,236.0,31.0,35.0,1
486,134.0,232.0,33.0,36.0,1
487,146.0,229.0,34.0,38.0,1
488,169.0,223.0,19.0,37.0,1
489,208.0,225.0,17.0,37.0,1
490,239.0,222.0,19.0,42.0,1
491,254.0,219.0,22.0,44.0,1
492,254.0,224.0,25.0,45.0,1
493,291.0,220.0,22.0,58.0,1
494,341.0,217.0,24.0,60.0,1
495,403.0,214.0,25.0,65.0,1
496,474.0,213.0,32.0,76.0,1
497,566.0,210.0,38.0,104.0,1
504,163.0,172.0,50.0,94.0,1
512,407.0,200.0,47.0,73.0,1
512,332.0,196.0,40.0,67.0,1
513,150.0,185.0,51.0,96.0,1
514,426.0,193.0,51.0,91.0,1
515,453.0,198.0,51.0,91.0,1
516,446.0,199.0,49.0,90.0,1
517,478.0,197.0,46.0,87.0,1
517,39.0,130.0,83.0,249.0,1
518,180.0,144.0,74.0,221.0,1
518,565.0,201.0,43.0,83.0,1
518,39.99999999999999,209.0,89.0,280.0,1
519,320.0,159.0,65.0,192.0,1
519,352.0,219.0,86.0,247.0,1
520,444.0,174.0,55.0,161.0,1
521,471.0,179.0,54.0,158.0,1
522,492.0,174.0,56.0,163.0,1
